'Name','Address','Zipcode','Science','Math','English','College','Progress'
'Dillon High','1730 Highway 301 North, Dillon, SC 29536','29536','','','74%','',''
'Marion High','1205 South Main Street, Marion, SC 29571','29571','','','69%','',''
'Mullins High','747 Miller's Road, Mullins, SC 29574','29574','','','66%','',''
'Sumter High','2580 Mccray's Mill Road, Sumter, SC 29154','29154','','','52%','',''
'Crestwood High','2000 Oswego Road, Sumter, SC 29153','29153','','','63%','',''
'Lakewood High','350 Old Manning Road, Sumter, SC 29150','29150','','','49%','',''
'Powdersville High','145 Hood Road, Greenville, SC 29611','29611','','','92%','',''
'Mission View Public School','26344 Citrus St, Santa Clarita, CA 91351','91351','','4%','24%','',''
'Children's Community School','404 Armour St, Davidson, NC 28036','28036','','74%','','10',''
'Tenakee Springs School','Tenakee Springs 62, Tenakee Springs, AK 99841','99841','','','','',''
'Frontier Charter School','400 West Northern Lights Blvd, Anchorage, AK 99503','99503','67%','23%','44%','',''
'Bryce Adolescent School','200 University, Tuscaloosa, AL 35401','35401','','','','',''
'Sonoran Desert School','6724 S Kings Ranch Road, Gold Canyon, AZ 85118','85118','','22%','','2',''
'The Shelby School','249 West Standage Dr, Payson, AZ 85541','85541','','18%','21%','',''
'Legacy Elementary School','7618 East University Dr, Mesa, AZ 85207','85207','39%','18%','24%','',''
'Pearson Middle School','2 Wetmore Ave, Winsted, CT 06098','06098','','22%','40%','',''
'State Street School','35 State St, Waterbury, CT 06704','06704','','','','',''
'School Readiness Program','170 Coen St, Naugatuck, CT 06770','06770','','','','',''
'Newark Charter School','2001 Patriot Way, Newark, DE 19711','19711','88%','84%','93%','','8'
'MOT Charter School','1156 Levels Road, Middletown, DE 19709','19709','71%','71%','75%','','7'
'Hillside Conant School','690 Courtenay Dr Ne, Atlanta, GA 30306','30306','0%','8%','8%','',''
'Vision Charter School','19291 Ward Road, Caldwell, ID 83605','83605','65%','55%','66%','','7'
'Burris Laboratory School','2000 West University Avenue, Muncie, IN 47306','47306','79%','72%','85%','10',''
'Irvington Community School','6705 East Julian Avenue, Indianapolis, IN 46219','46219','67%','54%','64%','3',''
'Kickapoo Nation School','P.O. Box 106, Powhattan, KS 66527','66527','','','','',''
'Atchison Alternative School','215 North 8th St, Atchison, KS 66002','66002','75%','0%','','',''
'Lsu Laboratory School','45 Dalrymple Drive, Baton Rouge, LA 70803','70803','70%','89%','89%','10','8'
'Delhi Charter School','6940 Hwy 17, Delhi, LA 71232','71232','20%','30%','35%','8','5'
'Goddard Alternative School','20 Union Street, Brockton, MA 02301','02301','0%','0%','0%','',''
'Mass Hospital School','3 Randolph Street, Canton, MA 02021','02021','','','','',''
'Islesboro Central School','159 Alumni Dr, Islesboro, ME 04848','04848','67%','42%','','9',''
'Atlanta Community Schools','10500 County Road 489, Atlanta, MI 49709','49709','20%','29%','32%','3',''
'Buckley Community Schools','305 1st Street, Buckley, MI 49620','49620','18%','27%','52%','4',''
'Ellsworth Community School','9467 Park Street, Ellsworth, MI 49729','49729','28%','45%','47%','4',''
'Midway Elementary School','4552 Spahr Avenue, Delhi Charter Township, MI 48842','48842','','54%','','',''
'Alanson Public School','7400 North Street, Alanson, MI 49706','49706','21%','25%','33%','3',''
'Republic-Michigamme School','227 Maple St, Republic, MI 49879','49879','18%','10%','26%','4',''
'Vanderbilt Area School','947 Donovan Street, Vanderbilt, MI 49795','49795','','16%','28%','3',''
'Whitefish Township School','7221 Highway 123, Paradise, MI 49768','49768','','','','',''
'Ojibwe Charter School','11507 West Industrial Dr, Brimley, MI 49715','49715','','10%','25%','3',''
'Kingsley Montgomery School','4265 Halkirk Drive, Waterford Township, MI 48329','48329','','','','3',''
'Lakeside Charter School','3921 Oakland Dr, Kalamazoo, MI 49008','49008','5%','10%','','1',''
'Pact Charter School','7250 East Ramsey Parkway, Ramsey, MN 55303','55303','58%','65%','','',''
'Great River School','1326 Energy Park Dr, Saint Paul, MN 55108','55108','49%','47%','','8',''
'Metro Schools College Prep','2600 26th Ave S, Minneapolis, MN 55406','55406','','0%','','1',''
'Tesfa International School','1385 Ashland Avenue, Saint Paul, MN 55104','55104','21%','12%','','',''
'Magnolia Grove School','1401 College Dr, Meridian, MS 39304','39304','','','','',''
'Alcorn Alternative School','2101 Norman Rd, Corinth, MS 38834','38834','','','','',''
'Kosciusko Alternative School','229 West Washington St, Kosciusko, MS 39090','39090','','','','',''
'Houston Alternative School','632 Starkville Road, Houston, MS 38851','38851','','','','',''
'Mandaree Day School','P.O. Box 488, Mandaree, ND 58757','58757','','','','',''
'Nova Alternative School','3483 Larimore Ave, Omaha, NE 68111','68111','','','','',''
'Hoboken Charter School','713 Washington Street, Hoboken, NJ 07030','07030','95%','55%','60%','3',''
'Alamo Navajo School','Po Box 907, Magdalena, NM 87825','87825','','','','',''
'Mescalero Apache School','Po Box 230, Mescalero, NM 88340','88340','','','','',''
'Pine Hill Schools','Po Box 220, Pine Hill, NM 87357','87357','','','','',''
'Autism Model School','3020 Tremainsville Rd, Toledo, OH 43613','43613','39%','37%','','1',''
'Ridgedale Community School','3103 Hillman Ford Rd, Morral, OH 43337','43337','','','','',''
'Oakstone Community School','5747 Cleveland Ave, Columbus, OH 43231','43231','59%','55%','28%','1',''
'Constellation Schools: Collin','5730 Broadview Rd, Parma, OH 44134','44134','36%','33%','','',''
'Gillingham Charter School','915 Howard Ave, Pottsville, PA 17901','17901','41%','6%','35%','1',''
'Crazy Horse School','P.O. Box 260, Wanblee, SD 57577','57577','','','','',''
'Little Wound School','P.O. Box 500, Kyle, SD 57752','57752','','','','',''
'Marty Indian School','P.O. Box 187, Marty, SD 57361','57361','','','','',''
'Pine Ridge School','P.O. Box 1202, Pine Ridge, SD 57770','57770','','','','',''
'Tiospaye Topa School','P.O. Box 300, Ridgeview, SD 57652','57652','','','','',''
'Avon Lenox School','310 Avon Road, Memphis, TN 38117','38117','','','','',''
'Nyos Charter School','12301 North Lamar Boulevard, Austin, TX 78753','78753','84%','88%','44%','10',''
'Trinity Charter School','650 Scarborough Rd, Canyon Lake, TX 78133','78133','','','32%','',''
'Meadowland Charter School','121 Old San Antonio Road, Boerne, TX 78006','78006','27%','8%','27%','1',''
'Leadership Prep School','8500 Teel Parkway, Frisco, TX 75034','75034','80%','89%','','',''
'Chesapeake Alternative School','605 Providence Road, Chesapeake, VA 23325','23325','','','','',''
'Centralia Middle School','901 Johnson Rd, Centralia, WA 98531','98531','59%','34%','54%','',''
'Choice Alternative School','807 West Pine St, Shelton, WA 98584','98584','','7%','21%','',''
'Alternative Bancroft School','1025 West Spofford Ave, Spokane, WA 99205','99205','18%','','8%','',''
'Chief Leschi School','5625 52nd St East, Puyallup, WA 98371','98371','27%','10%','15%','',''
'Muckleshoot Tribal School','15209 SE 376th St, Auburn, WA 98092','98092','14%','6%','12%','',''
'Onalaska Virtual School','540 Carlisle Ave, Onalaska, WA 98570','98570','','','','',''
'Okanogan Outreach School','19 Riverside Dr, Omak, WA 98841','98841','','','','',''
'Hoquiam Homelink School','2500 Simpson Ave, Hoquiam, WA 98550','98550','29%','11%','21%','',''
'Game Design Schools','33 Design Street, Seattle, WA 98102','98102','','','','',''
'Lummi Nation School','2334 Lummi View Dr., Bellingham, WA 98226','98226','','13%','24%','',''
'Golda Meir School','1555 North Doctor Martin Luther King Junior Drive, Milwaukee, WI 53212','53212','60%','47%','57%','',''
'Beloit Virtual School','1633 Keeler Avenue, Beloit, WI 53511','53511','','','','',''
'Polaris K-12 School','6200 Ashwood St, Anchorage, AK 99507','99507','79%','38%','54%','',''
'Family Partnership Charter School','401 East Fireweed Lane, Anchorage, AK 99503','99503','85%','32%','54%','',''
'George Willis Senior School','Red Devil, Red Devil, AK 99656','99656','','','','',''
'Old State Elementary School','Po Box 4010, Odessa, DE 19730','19730','','','','',''
'Quinton Heights Elementary School','2331 SW Topeka Blvd, Topeka, KS 66611','66611','','','','',''
'School For Exceptional Studies','58 Lawrence Street, Methuen, MA 01844','01844','0%','7%','6%','1',''
'Rangeley Lakes Regional School','43 Merdolia Rd, Rangeley, ME 04970','04970','','','','',''
'Southside Special Educ School','1450 Silverbrook Avenue, Niles, MI 49120','49120','','','','3',''
'Consolidated Community School Services','4900 West Davis Court, Kinross Charter Township, MI 49788','49788','10%','','','',''
'Niles Extended School Community','111 Spruce Street, Niles, MI 49120','49120','','','','',''
'East Corinth Elementary School','1200 Meeks St, Corinth, MS 38834','38834','','','','',''
'South Corinth Elementary School','700 South Crater St, Corinth, MS 38834','38834','','','','',''
'West Corinth Elementary School','200 Wenasoga Rd, Corinth, MS 38834','38834','','','','',''
'Covington County Alternative School','1104 South Elm St, Collins, MS 39428','39428','','','','',''
'Beatrice Fulwiler Elementary School','699 Dublin St, Greenville, MS 38703','38703','','','','',''
'Garrett Hall Alternative School','415 North Theobald, Greenville, MS 38701','38701','','','','',''
'Mount Olive Elementary School','301 South 4th St, Mount Olive, MS 39119','39119','','','','',''
'PA Virtual Charter School','630 Park Ave, King of Prussia, PA 19406','19406','53%','22%','72%','4',''
'Life School Oak Cliff','950 North Interstate 35 East Service Road, Lancaster, TX 75146','75146','62%','43%','73%','7',''
'Gateway College Preparatory School','3360 Westinghouse Road, Georgetown, TX 78628','78628','85%','89%','86%','10',''
'Skagit River School House','45389 Airport Way, Concrete, WA 98237','98237','','','','',''
'Hockinson Heights Primary School','20000 Ne 164 St, Brush Prairie, WA 98606','98606','','','','',''
'Home Link Alternative School','W 106 Lincoln, Chewelah, WA 99109','99109','','','','',''
'School Home Partnership Program','4220 80th St Ne, Marysville, WA 98270','98270','','','','',''
'Northshore Home School Networks','3330 Monte Villa Parkway, Bothell, WA 98021','98021','','47%','','',''
'Raymond Home Link School','921 Commercial St, Raymond, WA 98577','98577','80%','52%','81%','',''
'Home School Resource Center','1330 North 90 St, Seattle, WA 98117','98117','','56%','','1',''
'Yakama Nation Tribal School','P.O. Box 151, Toppenish, WA 98948','98948','','','','',''
'Montello Virtual Charter School','222 Forest Lane, Montello, WI 53949','53949','','','','',''
'Westgate Community School','12500 Washington St., Thornton, CO 80241','80241','48%','35%','61%','5',''
'Gakona Elementary School','Mile 2 Tok Cutoff, Gakona, AK 99586','99586','','','','',''
'Delta Cyber School','2610 Isabell Ave, Delta Junction, AK 99737','99737','','','','',''
'Dillingham Correspondence School','575 Wolverine Ln, Dillingham, AK 99576','99576','','','','',''
'Haines Home School','604 Haines Hwy, Haines, AK 99827','99827','','73%','','',''
'Holy Cross School','90 Chinana Ave, Holy Cross, AK 99602','99602','','13%','13%','',''
'Lime Village School','90 Chinana Ave, McGrath, AK 99627','99627','','','','',''
'Nenana City School','2nd and C St, Nenana, AK 99760','99760','49%','18%','21%','',''
'Johnny Oldman School','Moose Loop 4, Hughes, AK 99745','99745','','','','',''
'Gladys Dart School','Elliott Hwy 162, Manley Hot Springs, AK 99756','99756','','18%','64%','',''
'Marshall Alt School','12312 US Hwy 431 South, Guntersville, AL 35976','35976','','','','',''
'Goals Alt School','1301 Woodstock Ave, Anniston, AL 36207','36207','','','','',''
'Allgood Alt School','45 Community Rd, Oneonta, AL 35121','35121','','','','',''
'Pleasant Home School','12548 Falco Rd, Andalusia, AL 36420','36420','38%','42%','','3','6'
'Dekalb Annex School','409 East Main St, Rainsville, AL 35986','35986','','','','',''
'Wetumpka Intermediate School','1000 Micanopy St, Wetumpka, AL 36092','36092','38%','39%','','','6'
'Fairfield Alt School','6405 Ave D, Fairfield, AL 35064','35064','','','','',''
'Fayette Middle School','418 3rd Ave NE, Fayette, AL 35555','35555','23%','35%','','','5'
'South Lamar School','300 Sls Rd, Millport, AL 35576','35576','28%','39%','','1','5'
'Opelika Middle School','1206 Denson Dr, Opelika, AL 36801','36801','31%','46%','','','6'
'Russellville Middle School','765 Summit St, Russellville, AL 35653','35653','35%','28%','','','6'
'Tarrant Alt School','1318 Alabama St, Tarrant, AL 35217','35217','','','','',''
'Allan Cott School','150 Glenwood Ln, Birmingham, AL 35242','35242','','','','',''
'Deshler Alternative School','200 North Commons East, Tuscumbia, AL 35674','35674','','','','',''
'Abbeville Alt School','300a North Trawick St, Abbeville, AL 36310','36310','','','','',''
'Headland Alt School','200 Sparks St, Headland, AL 36345','36345','','','','',''
'Akron Community School','141 College St, Akron, AL 35441','35441','9%','9%','33%','',''
'Prescott Valley School','9500 Lorna Ln, Prescott Valley, AZ 86314','86314','42%','24%','30%','2',''
'College View School','440 West Lomita Avenue, Glendale, CA 91204','91204','','','','',''
'Canyon Hills School','260 South Imperial Highway, Anaheim, CA 92807','92807','','','','',''
'Hometech Charter School','7126 Skyway, Paradise, CA 95969','95969','','14%','28%','',''
'Briones (Alternative) School','614 F Street, Martinez, CA 94553','94553','','6%','31%','',''
'Enterprise Alternative School','1550 Herndon Avenue, Clovis, CA 93611','93611','','11%','33%','',''
'Plumas Charter School','175 North Mill Creek, Quincy, CA 95971','95971','','29%','41%','2','5'
'Natomas Charter School','4600 Blackrock Drive, Sacramento, CA 95835','95835','','52%','70%','9','7'
'Shadow Ridge School','12850 Muscatel Street, Hesperia, CA 92345','92345','','8%','40%','1',''
'Endeavor Alternative School','2555 Lawrence Street, Ceres, CA 95307','95307','','0%','20%','1',''
'Westwood Charter School','313 Birch Street, Westwood, CA 96137','96137','','12%','27%','1',''
'Guidance Charter School','37230 37th Street East, Palmdale, CA 93550','93550','','11%','30%','5','4'
'Sierra Charter School','1931 North Fine Avenue, Fresno, CA 93727','93727','','9%','36%','1',''
'Ousd Home School','250 South Yorba Street, Orange, CA 92869','92869','','8%','64%','1',''
'Crossroads Alternative School','427 West Dame Ave, Homerville, GA 31634','31634','','','','',''
'Warren Technical School','3075 Alton Rd, Chamblee, GA 30341','30341','','','','',''
'Oakland Meadow School','590 Old Snellville Hwy, Lawrenceville, GA 30046','30046','','','','',''
'Crossroads Alternative School','1860 South Main St, Ellijay, GA 30540','30540','','','','',''
'Marion Home School','440 South 15th St, Marion, IA 52302','52302','','','','',''
'Cumberland Hall School','210 West 17th St, Hopkinsville, KY 42240','42240','','','','',''
'Peace Academy School','2020 Newburg Rd, Louisville, KY 40205','40205','','','','',''
'Lusher Charter School','5624 Freret Street, New Orleans, LA 70115','70115','80%','87%','89%','10','8'
'Martyn Alternative School','1108 Shrewsbury Road, Jefferson, LA 70121','70121','0%','0%','0%','',''
'Northshore Charter School','111 Walker Street, Bogalusa, LA 70427','70427','31%','20%','37%','',''
'Peter Fitzpatrick School','4 Main Street, Pepperell, MA 01463','01463','','','','',''
'Superior Central School','E2865 State Rd 94, Eben Junction, MI 49825','49825','25%','31%','48%','7',''
'Burt Township School','27 Colwell Ave, Grand Marais, MI 49839','49839','','','','4',''
'Carney-Nadeau School','151 Highway 41, Carney, MI 49812','49812','16%','20%','20%','8',''
'Forest Park School','801 Forest Parkway, Crystal Falls, MI 49920','49920','22%','37%','51%','5',''
'Leland Public School','200 North Grand Avenue, Leland, MI 49654','49654','33%','49%','53%','10',''
'Mackinac Island School','340 Lakeshore Dr, Mackinac Island, MI 49757','49757','30%','30%','65%','9',''
'Mid Peninsula School','5055 Saint Nicholas 31st Road, Rock, MI 49880','49880','18%','16%','25%','6',''
'North Huron School','21 Main Street, Kinde, MI 48445','48445','16%','32%','31%','5',''
'Northport Public School','104 South Wing Street, Northport, MI 49670','49670','25%','35%','51%','7',''
'Pentwater Public School','600 Park Street, Pentwater, MI 49449','49449','33%','47%','69%','4',''
'North Dickinson School','W4243 Hwy M-69, Felch, MI 49831','49831','29%','50%','52%','6',''
'Wakefield-Marenisco School','715 Putnam Street, Wakefield, MI 49968','49968','10%','24%','44%','4',''
'Watersmeet Township School','4720 Highway Us-45, Watersmeet, MI 49969','49969','13%','25%','26%','4',''
'Freedom Acres School','2191 Harwood Road, Ionia, MI 48846','48846','','','','3',''
'Keith Bovenschen School','12345 Frazho Road, Warren, MI 48089','48089','','','','3',''
'Highland Pines School','1381 Cleaver Road, Caro, MI 48723','48723','','','','3',''
'First City School','1230 5th St Nw, Bemidji, MN 56601','56601','','7%','','1',''
'Extended School Year','131 Ninth Avenue, Proctor, MN 55810','55810','','','','',''
'Extended School Year','11200 93rd Avenue North, Maple Grove, MN 55369','55369','','','','',''
'Esy (Summer School)','112 Kamnic Street, Pierz, MN 56364','56364','','','','',''
'Benson Esy School','1400 Montana Avenue, Benson, MN 56215','56215','','','','',''
'RRN Summer School','500 Hwy 23 W, Milaca, MN 56353','56353','','','','',''
'Extended School Year','1610 Commerce Drive, North Mankato, MN 56001','56001','','','','',''
'Extended School Year','512 Industrial Blvd, Waconia, MN 55387','55387','','','','',''
'Esy Maple River Schools','P.O. Box 515, Mapleton, MN 56065','56065','','','','',''
'Lake Park School','1804 Civic Center Dr Ne, Willmar, MN 56201','56201','','','','',''
'Clinton Alternative School','400 College St, Clinton, MS 39056','39056','','','','',''
'Cmsd Alternative School','2630 McArthur Dr, Columbus, MS 39701','39701','','','','',''
'Durant Public School','65 West Madison St, Durant, MS 39063','39063','','10%','9%','',''
'Greenwood Alternative School','410 Main St, Greenwood, MS 38930','38930','','','','',''
'Power Apac School','1120 Riverside Dr, Jackson, MS 39202','39202','','60%','73%','',''
'Tupelo Alternative School','903 Fillmore Dr, Tupelo, MS 38801','38801','','','','',''
'West Side  School','126 Travis St, West Point, MS 39773','39773','','','','',''
'Ellisville State School','1101 Hwy 11 South, Ellisville, MS 39437','39437','','','','',''
'Poplarville Alternative School','1 Hornet St, Poplarville, MS 39470','39470','','','','',''
'Hazlehurst Elementary School','136 School Dr, Hazlehurst, MS 39083','39083','','10%','12%','',''
'Governor Morehead School','301 Ashe Avenue, Raleigh, NC 27606','27606','','','','',''
'Kestrel Heights School','4700 South Alston Ave., Durham, NC 27713','27713','78%','57%','','2',''
'Lincoln Charter School','7834 Galway Lane/133 Eagle Nest, Denver, NC 28037','28037','76%','79%','','9',''
'Kennedy Charter School','1717 Sharon Rd Wes, Charlotte, NC 28210','28210','','29%','','1',''
'Stoner-Thomas School','215 County School Rd, Lexington, NC 27292','27292','','','','',''
'Dps Hospital School','Dumc Room 3605, Durham, NC 27710','27710','','','','',''
'Webb Street School','1623 North Webb St, Gastonia, NC 28052','28052','','','','',''
'Pressly Elementary School','222 Knox St, Statesville, NC 28677','28677','','','','',''
'Marion Elementary School','410 Forest Hill Dr, Shelby, NC 28150','28150','','','','',''
'Carolina International School','9545 Poplar Tent Rd, Concord, NC 28027','28027','76%','50%','','1',''
'Neuse Charter School','909 Booker Dairy Rd, Smithfield, NC 27577','27577','87%','68%','','6',''
'White Shield School','2 Second Ave West, Roseglen, ND 58775','58775','','','','',''
'Alexandria Village School','C/O Danbury Elementary School, Danbury, NH 03230','03230','','','','',''
'Slocum  Skewes School','650 Prospect Ave, Ridgefield, NJ 07657','07657','87%','59%','68%','',''
'Elko Alternative School','777 Country Club Dr, Elko, NV 89801','89801','','','','',''
'Arkport Central School','35 East Avenue, Arkport, NY 14807','14807','','43%','41%','5',''
'Avoca Central School','17 Oliver Street, Avoca, NY 14809','14809','','37%','37%','8',''
'Keene Central School','33 Market Street, Keene Valley, NY 12943','12943','','66%','62%','8',''
'Laurens Central School','55 Main Street, Laurens, NY 13796','13796','','43%','36%','8',''
'Westport Central School','25 Sisco Street, Westport, NY 12993','12993','','39%','54%','5',''
'Tapestry Charter School','65 Great Arrow Avenue, Buffalo, NY 14216','14216','','28%','60%','6',''
'Whitney Young School','17900 Harvard Ave, Cleveland, OH 44128','44128','50%','75%','82%','10',''
'Elida Middle School','4500 Sunnydale St, Elida, OH 45807','45807','79%','61%','','',''
'Sidney Middle School','980 Fair Rd, Sidney, OH 45365','45365','75%','58%','','',''
'Constellation Schools: Parma Community','7667 Day Dr Fl 1st, Parma, OH 44129','44129','74%','62%','65%','3',''
'Eddyville Charter School','Eddyville School Rd, Eddyville, OR 97343','97343','63%','30%','49%','5',''
'Arata Creek School','2470 SW Halsey, Troutdale, OR 97060','97060','','','','',''
'Block Island School','High St, Block Island, RI 02807','02807','42%','31%','18%','',''
'Big Sandy School','13305 Highway 69A, Big Sandy, TN 38221','38221','58%','45%','69%','4',''
'Hampshire Unit School','4235 Old State Road, Hampshire, TN 38461','38461','47%','34%','89%','9',''
'Cora Howe School','1928 West Greenwood Avenue, Nashville, TN 37206','37206','31%','29%','25%','2',''
'Parkview School - Levelland','P O Box 128, Mullin, TX 76864','76864','','','','',''
'Boerne Alter School','210 Live Oak Street, Boerne, TX 78006','78006','','','','',''
'Crowley Alternative School','208 West Main Street, Crowley, TX 76036','76036','','','','',''
'Lester Davis School','1125 Davis Street, Denton, TX 76209','76209','','','','',''
'Hillsboro Alternative School','200 Line Street, Hillsboro, TX 76645','76645','','','','',''
'Jjaep Disciplinary School','2525 Murworth Drive, Houston, TX 77054','77054','','','','',''
'Project Intercept School','1323 East 24th Street, Lubbock, TX 79404','79404','','','','',''
'Alternative Education School','220 North 17th Street, Nederland, TX 77627','77627','','','','',''
'Devine Daep School','205 West College Avenue, Devine, TX 78016','78016','','','','',''
'Columbus Alternative School','105 Cardinal Lane, Columbus, TX 78934','78934','','','','1',''
'Parkview School - Lubbock','P O Box 128, Mullin, TX 76864','76864','','','','',''
'Special Services School','14619b Ne 49th St, Vancouver, WA 98682','98682','','','','',''
'Waldron Island School','1 School Rd, Waldron Island, WA 98297','98297','','','','',''
'Lyman Elementary School','8183 Lyman Ave, Lyman, WA 98263','98263','','67%','69%','',''
'Bayview Alternative School','5476 Maxwelton Rd, Langley, WA 98260','98260','','','36%','1',''
'Trout Lake School','2310 Hwy 141, Trout Lake, WA 98650','98650','76%','59%','72%','6',''
'Oasis Alternative School','557 School Rd, Eastsound, WA 98245','98245','80%','48%','70%','',''
'Quileute Tribal School','P.O. Box 39, La Push, WA 98350','98350','','','','',''
'Columbia Gorge School','441 Hot Springs Ave, Carson, WA 98610','98610','','','','',''
'Solon Springs School','8993 East Baldwin Avenue, Solon Springs, WI 54873','54873','35%','33%','36%','2',''
'Madison Co Pre School','212 Sunnybrook Rd, Ridgeland, MS 39157','39157','','','','',''
'Yakov E. Netsvetov School','206 Atxax Way, Atka, AK 99547','99547','','','','',''
'Autauga Co Alt School','153 West 4th St, Prattville, AL 36067','36067','','','','',''
'Calhoun Co Alt School','200 Harry Ayers Dr, Eastaboga, AL 36260','36260','','','','',''
'Escambia Co Alt School','21280 Hwy 31, Flomaton, AL 36441','36441','','','','',''
'Etowah Co Alt School','106 Burke Aves.E., Attlla, AL 35954','35954','','','','',''
'Houston Co Alt School','315 North Foster St, Dothan, AL 36303','36303','','','','',''
'North Sand Mt School','29333 Al Hwy 71, Higdon, AL 35979','35979','32%','42%','','9','6'
'Madison Co Alt School','1275 Jordan Rd, Huntsville, AL 35811','35811','','','','',''
'Marion Co Alt School','188 Winchester Dr, Hamilton, AL 35570','35570','','','','',''
'Talladega Co Genesis School','22451 Al Hwy 21, Alpine, AL 35014','35014','','','','',''
'Walker Co Alt School','6670 Old Birmingham Hwy, Jasper, AL 35501','35501','','','','',''
'Marengo Co Alt School','114 8th Ave East, Linden, AL 36748','36748','','','','',''
'Country Gardens Charter School','6313 West Southern Ave, Laveen, AZ 85339','85339','42%','26%','34%','',''
'Fulton Special Education School','3133 North Millbrook, Fresno, CA 93703','93703','','','','',''
'Pacific View Charter School','3670 Ocean Ranch Boulevard, Oceanside, CA 92056','92056','','12%','28%','1','3'
'Banning Independent Study School','1151 West Wilson Street, Banning, CA 92220','92220','','4%','13%','',''
'Valley Oak Charter School','907 El Centro Street, Ojai, CA 93023','93023','','5%','24%','',''
'Connecting Waters Charter School','12420 Bentley Street, Waterford, CA 95386','95386','','28%','46%','3','5'
'Sunshine Special Education School','9390 California Avenue, Riverside, CA 92503','92503','','','','',''
'District Special Education School','1800 South Sutter, Stockton, CA 95206','95206','','','','',''
'Rio Valley Charter School','1530 West Kettleman Lane, Lodi, CA 95242','95242','','14%','29%','1','6'
'East Windsor Middle School','38 Main St, Broad Brook, CT 06016','06016','71%','29%','52%','',''
'Stanley T. Williams School','1332 Middletown Ave, Northford, CT 06472','06472','','','','',''
'Daniel Middle Alternative School','1042 Manchester Expy, Columbus, GA 31904','31904','','','','',''
'Middle School Alternative Program','140 Sparta Hwy, Eatonton, GA 31024','31024','','','','',''
'Old Corden Porter School','630 Meigs Avenue, Jeffersonville, IN 47130','47130','0%','7%','5%','',''
'Gary Lighthouse Charter School','3201 Pierce Street, Gary, IN 46408','46408','18%','25%','39%','5',''
'Shelby County Summer School',', Shelbyville, KY 40066','40066','','','','',''
'Avoyelles Public Charter School','201 Longfellow Road, Mansura, LA 71350','71350','43%','73%','67%','10','8'
'Cedar Chapel Special School','510 Coulbourne Ln, Snow Hill, MD 21863','21863','','','','',''
'Byron Center Charter School','9930 Burlingame Avenue Southwest, Byron Center, MI 49315','49315','16%','41%','51%','6',''
'Black River Public School','491 Columbia Avenue, Holland, MI 49423','49423','47%','54%','72%','9',''
'Beaver Island Community School','37895 King's Highway, Beaver Island, MI 49782','49782','','','','3',''
'Central Lake Public School','8190 West State Street, Central Lake, MI 49622','49622','14%','24%','40%','6',''
'Chassell K-12 School','41585 Highway 41, Chassell, MI 49931','49931','40%','42%','50%','8',''
'Port Hope Community School','7840 Portland Avenue, Port Hope, MI 48468','48468','','','','',''
'North Pointe Elementary School','18635 Bowie Street, Southgate, MI 48195','48195','14%','50%','','',''
'Glen H. Peters School','46650 Heydenreich Road, Macomb, MI 48044','48044','','','','3',''
'Suttons Bay Virtual School','500 S Elm St, Suttons Bay, MI 49682','49682','10%','','','',''
'New Heights School Inc.','614 W Mulberry St, Stillwater, MN 55082','55082','29%','10%','','',''
'Hastings Extended School Year','1000 11th Street West, Hastings, MN 55033','55033','','','','',''
'Randolph Extended School Year','29110 Davisson Avenue, Randolph, MN 55065','55065','','','','',''
'Shakopee Extended School Year','505 Holmes Street South, Shakopee, MN 55379','55379','','','','',''
'Richfield Extended School Year','7001 Harriet Avenue South, Richfield, MN 55423','55423','','','','',''
'Orono Extended School Year','P.O. Box 46, Long Lake, MN 55356','55356','','','','',''
'Bloomington Extended School Year','1350 West 106th Street, Bloomington, MN 55431','55431','','','','',''
'Mahtomedi Extended School Year','1520 Mahtomedi Avenue, Mahtomedi, MN 55115','55115','','','','',''
'Virginia School District (Esy)','411 South Fifth Avenue, Virginia, MN 55792','55792','','','','',''
'Faribault Extended School Year','P.O. Box 618, Faribault, MN 55021','55021','','','','',''
'Alexandria Extended School Year','1910 Aga Drive, Alexandria, MN 56308','56308','','','','',''
'Esy (Extended School Year)','401 Third Avenue NW, Austin, MN 55912','55912','','','','',''
'Centennial Extended School Year','4707 North Road, Circle Pines, MN 55014','55014','','','','',''
'Edina Extended School Year','5701 Normandale Road, Edina, MN 55424','55424','','','','',''
'Nay-Ah-Shing School','43651 Oodena Drive, Onamia, MN 56359','56359','','','','',''
'Park Hill Day School','7642 North Green Hills Rd, Kansas City, MO 64151','64151','','','','',''
'Main Street Alternative School','130 Champion Hill Rd, Bolton, MS 39041','39041','','','','',''
'Capital City Alternative School','2221 Boling St, Jackson, MS 39213','39213','','','','',''
'Madison Co. Alternative School','1633 West Peace St, Canton, MS 39046','39046','','','','',''
'East Central Alternative School','Railroad St, Decatur, MS 39327','39327','','','','',''
'South Panola Alternative School','507 Tiger Dr, Batesville, MS 38606','38606','','','','',''
'North Delta Alternative School','300 Jenning St, Sumner, MS 38957','38957','','','','',''
'Wayne County Alternative School','802 Collins St, Waynesboro, MS 39367','39367','','','','',''
'Itawamba Co. Alternative School','605 South Cummings St, Fulton, MS 38843','38843','','','','',''
'Mary Bethune Alternative School','610 Dumas Ave, Hattiesburg, MS 39401','39401','','','','',''
'Northern Cheyenne Tribal School','P.O. Box 150, Busby, MT 59016','59016','','','','',''
